date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:20:36	176041/176041	---M--	200	added ('OK')	image/jpeg	etag:%222afa9-5be799237bd40%22	http://www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/may-10.jpg	C:/My%20Web%20Sites/MHTZ%20Education/www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/may-10.jpg	(from https://sunup.edu.bd/notice-for-psc/)
10:20:39	184773/184773	---M--	200	added ('OK')	image/jpeg	etag:%222d1c5-5be799237bd40%22	http://www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG_9404.jpg	C:/My%20Web%20Sites/MHTZ%20Education/www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG_9404.jpg	(from https://sunup.edu.bd/notice-for-psc/)
10:20:57	217085/217085	---M--	200	added ('OK')	image/jpeg	etag:%2234ffd-5be7992287b00%22	http://www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG-9438%20(1).jpg	C:/My%20Web%20Sites/MHTZ%20Education/www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG-9438%20(1).jpg	(from https://sunup.edu.bd/notice-for-psc/)
10:21:01	130494/130494	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Sep%202021%2007:06:55%20GMT	https://sunup.edu.bd/wp-content/uploads/2021/09/JPG.png	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2021/09/JPG.png	(from https://sunup.edu.bd/notice-for-psc/)
10:21:13	238031/238031	---M--	200	added ('OK')	image/jpeg	etag:%223a1cf-5be7992287b00%22	http://www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG-9442.jpg	C:/My%20Web%20Sites/MHTZ%20Education/www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG-9442.jpg	(from https://sunup.edu.bd/notice-for-psc/)
10:21:22	128916/128916	---M--	200	added ('OK')	image/jpeg	etag:%221f794-5be799237bd40%22	http://www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/batar.jpg	C:/My%20Web%20Sites/MHTZ%20Education/www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/batar.jpg	(from https://sunup.edu.bd/notice-for-psc/)
10:21:29	20612/20612	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:21:25%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/1983	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/1983.json	(from https://sunup.edu.bd/notice-for-jsc/)
10:21:32	2441/2441	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:21:31%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fnotice-for-jsc%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed779f.json	(from https://sunup.edu.bd/notice-for-jsc/)
10:21:32	234536/234536	---M--	200	added ('OK')	image/jpeg	etag:%2239428-5be799237bd40%22	http://www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG_0156.jpg	C:/My%20Web%20Sites/MHTZ%20Education/www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG_0156.jpg	(from https://sunup.edu.bd/notice-for-psc/)
10:21:35	2511/2511	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:21:34%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fnotice-for-jsc%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed686b	(from https://sunup.edu.bd/notice-for-jsc/)
10:21:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:21:33%20GMT	https://sunup.edu.bd/?p=1983	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index7c5e.html	(from https://sunup.edu.bd/notice-for-jsc/)
10:21:40	30918/30918	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:21:35%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/1984	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/1984.json	(from https://sunup.edu.bd/notice-for-ssc/)
10:21:41	455262/455262	---M--	200	added ('OK')	image/jpeg	etag:%226f25e-5be7992287b00%22	http://www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG-9821.jpg	C:/My%20Web%20Sites/MHTZ%20Education/www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/IMG-9821.jpg	(from https://sunup.edu.bd/notice-for-psc/)
10:21:42	2441/2441	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:21:41%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fnotice-for-ssc%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed821c.json	(from https://sunup.edu.bd/notice-for-ssc/)
10:21:44	2511/2511	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:21:43%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fnotice-for-ssc%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed9093	(from https://sunup.edu.bd/notice-for-ssc/)
10:21:46	2441/2441	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:21:45%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fnotice-for-hsc%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed8517.json	(from https://sunup.edu.bd/notice-for-hsc/)
10:21:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:21:41%20GMT	https://sunup.edu.bd/?p=1984	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/indexe790.html	(from https://sunup.edu.bd/notice-for-ssc/)
10:21:48	38087/38087	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:21:44%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/1985	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/1985.json	(from https://sunup.edu.bd/notice-for-hsc/)
10:21:49	2511/2511	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:21:49%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fnotice-for-hsc%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed40b4	(from https://sunup.edu.bd/notice-for-hsc/)
10:21:52	2456/2456	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:21:52%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fnotice-for-others%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embedfb9b.json	(from https://sunup.edu.bd/notice-for-others/)
10:21:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:21:47%20GMT	https://sunup.edu.bd/?p=1985	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index46ab.html	(from https://sunup.edu.bd/notice-for-hsc/)
10:21:54	25452/25452	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:21:51%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/18	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/18.json	(from https://sunup.edu.bd/notice-for-others/)
10:21:55	2526/2526	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:21:55%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fnotice-for-others%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed9d21	(from https://sunup.edu.bd/notice-for-others/)
10:21:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:21:53%20GMT	https://sunup.edu.bd/?p=18	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index0735.html	(from https://sunup.edu.bd/notice-for-others/)
10:22:14	664428/664428	---M--	200	added ('OK')	image/jpeg	etag:%22a236c-5be799237bd40%22	http://www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/bater%20(1).jpg	C:/My%20Web%20Sites/MHTZ%20Education/www.dpe.gov.bd/sites/default/files/files/dpe.portal.gov.bd/notices/52ed694f_82e6_48f9_a647_12f95d5a6a7c/bater%20(1).jpg	(from https://sunup.edu.bd/notice-for-psc/)
10:22:14	149838/149838	---M--	200	added ('OK')	application/pdf	date:Sat,%2011%20Sep%202021%2007:51:49%20GMT	https://sunup.edu.bd/wp-content/uploads/2021/09/Notice_05-Annual-Picnic.pdf	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2021/09/Notice_05-Annual-Picnic.pdf	(from https://sunup.edu.bd/notice-for-others/)
10:22:14	182203/182203	---M--	200	added ('OK')	application/pdf	date:Sat,%2011%20Sep%202021%2007:51:53%20GMT	https://sunup.edu.bd/wp-content/uploads/2021/09/Notice_08-International-Mother-Language-Day-2020.pdf	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2021/09/Notice_08-International-Mother-Language-Day-2020.pdf	(from https://sunup.edu.bd/notice-for-others/)
10:22:17	417653/417653	---M--	200	added ('OK')	application/pdf	date:Sat,%2011%20Sep%202021%2007:51:40%20GMT	https://sunup.edu.bd/wp-content/uploads/2021/09/Holiday-Notice-for-Corona-Virus-COVID-19.pdf	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2021/09/Holiday-Notice-for-Corona-Virus-COVID-19.pdf	(from https://sunup.edu.bd/notice-for-others/)
10:22:18	4441/4441	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:18%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/430	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/430.json	(from https://sunup.edu.bd/transportation/)
10:22:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:22:19%20GMT	https://sunup.edu.bd/?p=430	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/indexbdc5.html	(from https://sunup.edu.bd/transportation/)
10:22:19	144094/144094	---M--	200	added ('OK')	application/pdf	date:Sat,%2011%20Sep%202021%2007:51:47%20GMT	https://sunup.edu.bd/wp-content/uploads/2021/09/Notice_04-Annual-Sports-2020.pdf	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2021/09/Notice_04-Annual-Sports-2020.pdf	(from https://sunup.edu.bd/notice-for-others/)
10:22:21	2441/2441	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:20%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Ftransportation%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embedf748.json	(from https://sunup.edu.bd/transportation/)
10:22:22	2511/2511	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:22:22%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Ftransportation%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embedef76	(from https://sunup.edu.bd/transportation/)
10:22:23	3179/3179	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:23%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/433	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/433.json	(from https://sunup.edu.bd/cafeteria/)
10:22:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:22:24%20GMT	https://sunup.edu.bd/?p=433	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index1557.html	(from https://sunup.edu.bd/cafeteria/)
10:22:25	2416/2416	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:25%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fcafeteria%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed438a.json	(from https://sunup.edu.bd/cafeteria/)
10:22:26	2486/2486	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:22:26%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fcafeteria%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed63f7	(from https://sunup.edu.bd/cafeteria/)
10:22:27	465173/465173	---M--	200	added ('OK')	application/pdf	date:Sat,%2011%20Sep%202021%2007:51:44%20GMT	https://sunup.edu.bd/wp-content/uploads/2021/09/Notice_03-Pitha-Utshob-%e2%80%93-2020.pdf	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2021/09/Notice_03-Pitha-Utshob-%e2%80%93-2020.pdf	(from https://sunup.edu.bd/notice-for-others/)
10:22:27	5516/5516	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:27%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/434	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/434.json	(from https://sunup.edu.bd/health-care/)
10:22:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:22:28%20GMT	https://sunup.edu.bd/?p=434	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index5442.html	(from https://sunup.edu.bd/health-care/)
10:22:28	2426/2426	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:28%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fhealth-care%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed2b86.json	(from https://sunup.edu.bd/health-care/)
10:22:29	2496/2496	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:22:29%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fhealth-care%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embedeb1c	(from https://sunup.edu.bd/health-care/)
10:22:30	5604/5604	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:30%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/435	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/435.json	(from https://sunup.edu.bd/smart-class/)
10:22:31	2426/2426	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:31%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fsmart-class%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embedc4df.json	(from https://sunup.edu.bd/smart-class/)
10:22:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:22:31%20GMT	https://sunup.edu.bd/?p=435	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index6205.html	(from https://sunup.edu.bd/smart-class/)
10:22:33	2496/2496	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:22:33%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fsmart-class%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed0dfa	(from https://sunup.edu.bd/smart-class/)
10:22:34	3810/3810	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:34%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/436	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/436.json	(from https://sunup.edu.bd/study-tour/)
10:22:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:22:35%20GMT	https://sunup.edu.bd/?p=436	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/indexc1f6.html	(from https://sunup.edu.bd/study-tour/)
10:22:35	2421/2421	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:35%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fstudy-tour%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed46d7.json	(from https://sunup.edu.bd/study-tour/)
10:22:36	2491/2491	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:22:36%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fstudy-tour%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embedb177	(from https://sunup.edu.bd/study-tour/)
10:22:37	4067/4067	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:37%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/1029	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/1029.json	(from https://sunup.edu.bd/career/)
10:22:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:22:38%20GMT	https://sunup.edu.bd/?p=1029	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/indexd589.html	(from https://sunup.edu.bd/career/)
10:22:39	2401/2401	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:39%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fcareer%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed21d8.json	(from https://sunup.edu.bd/career/)
10:22:40	2471/2471	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:22:39%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fcareer%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed9439	(from https://sunup.edu.bd/career/)
10:22:40	224795/224795	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2007:22:03%20GMT	https://sunup.edu.bd/wp-content/uploads/2021/09/Study-Tour-of-SunUp.png	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2021/09/Study-Tour-of-SunUp.png	(from https://sunup.edu.bd/study-tour/)
10:22:41	24354/24354	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:40%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/474	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/474.json	(from https://sunup.edu.bd/photo-gallery/)
10:22:41	2436/2436	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:41%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fphoto-gallery%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed2a00.json	(from https://sunup.edu.bd/photo-gallery/)
10:22:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:22:41%20GMT	https://sunup.edu.bd/?p=474	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/indexb7bc.html	(from https://sunup.edu.bd/photo-gallery/)
10:22:42	2506/2506	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:22:42%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fphoto-gallery%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed7423	(from https://sunup.edu.bd/photo-gallery/)
10:22:46	180669/180669	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2005:14:00%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Pitha-Uthsob-2020-SunUp.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Pitha-Uthsob-2020-SunUp.jpg	(from https://sunup.edu.bd/photo-gallery/)
10:22:50	274784/274784	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202020%2006:13:48%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_6.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/02/Annual-Picnic-SunUp-International-School-College-Kushtia_6.jpg	(from https://sunup.edu.bd/photo-gallery/)
10:22:51	147145/147145	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2005:10:43%20GMT	https://sunup.edu.bd/wp-content/uploads/2021/09/School-Bus.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2021/09/School-Bus.jpg	(from https://sunup.edu.bd/transportation/)
10:22:51	117457/117457	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Oct%202022%2004:22:51%20GMT	https://sunup.edu.bd/mujib-borsho-2020/	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/mujib-borsho-2020/index.html	(from https://sunup.edu.bd/photo-gallery/)
10:22:52	730272/730272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2007:01:12%20GMT	https://sunup.edu.bd/wp-content/uploads/2020/01/20200110_145011-scaled.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2020/01/20200110_145011-scaled.jpg	(from https://sunup.edu.bd/photo-gallery/)
10:22:52	306443/306443	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Sep%202021%2004:45:26%20GMT	https://sunup.edu.bd/wp-content/uploads/2021/09/SunUp.jpg	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-content/uploads/2021/09/SunUp.jpg	(from https://sunup.edu.bd/photo-gallery/)
10:22:53	107193/107193	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Oct%202022%2004:22:52%20GMT	https://sunup.edu.bd/pitha-uthsob-2020/	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/pitha-uthsob-2020/index.html	(from https://sunup.edu.bd/photo-gallery/)
10:22:56	105925/105925	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Oct%202022%2004:22:53%20GMT	https://sunup.edu.bd/annual-picnic-2020/	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/annual-picnic-2020/index.html	(from https://sunup.edu.bd/photo-gallery/)
10:22:56	304014/304014	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Oct%202022%2004:22:54%20GMT	https://sunup.edu.bd/annual-program-2019/	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/annual-program-2019/index.html	(from https://sunup.edu.bd/photo-gallery/)
10:22:57	114221/114221	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Oct%202022%2004:22:57%20GMT	https://sunup.edu.bd/science-fair-2019/	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/science-fair-2019/index.html	(from https://sunup.edu.bd/photo-gallery/)
10:22:58	16209/16209	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:57%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/475	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/475.json	(from https://sunup.edu.bd/video-gallery/)
10:22:58	2436/2436	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:22:58%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fvideo-gallery%2F	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embed8788.json	(from https://sunup.edu.bd/video-gallery/)
10:22:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Oct%202022%2004:22:58%20GMT	https://sunup.edu.bd/?p=475	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/index8a0c.html	(from https://sunup.edu.bd/video-gallery/)
10:23:00	2506/2506	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2004:23:00%20GMT	https://sunup.edu.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsunup.edu.bd%2Fvideo-gallery%2F&format=xml	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/oembed/1.0/embedf65d	(from https://sunup.edu.bd/video-gallery/)
10:23:00	11790/11790	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Oct%202022%2004:23:00%20GMT	https://sunup.edu.bd/wp-json/wp/v2/pages/455	C:/My%20Web%20Sites/MHTZ%20Education/sunup.edu.bd/wp-json/wp/v2/pages/455.json	(from https://sunup.edu.bd/contact-details/)
